Jar_ID,Treatment_ID,Mineral,Litter,DaysSinceAddn,sampling_date,total_respired_c,cum_total_respired_c,litter_derived_c,cum_litter_derived_c,soil_derived_c,cum_soil_derived_c,primed_c,cum_primed_c,perc_13c,cum_perc13c
R2_40,K-W,Kaolinite,Winter Wheat,3,30/10/2020,337.07,630.38,299.89,549.16,37.18,81.22,30.83,60.11,5.45,9.97
R2_41,K-C,Kaolinite,White Clover,3,30/10/2020,319.04,675.22,290.96,577.9,28.08,97.33,21.73,76.22,5.54,10.99
R2_42,K-C,Kaolinite,White Clover,3,30/10/2020,359.31,689.45,326.75,593.28,32.56,96.17,26.21,75.07,6.22,11.3
R2_43,K-C,Kaolinite,White Clover,3,30/10/2020,331.29,640.84,297.6,546.58,33.69,94.26,27.35,73.15,5.68,10.42
R2_44,K-C,Kaolinite,White Clover,3,30/10/2020,299.85,568.43,263.16,477.27,36.69,91.16,30.34,70.06,5.01,9.09
R2_45,K-C,Kaolinite,White Clover,3,30/10/2020,334.66,589.61,297.18,500.97,37.48,88.64,31.13,67.53,5.64,9.51
R2_46,M-NL,Montmorillonite,No Litter,3,30/10/2020,5.51,19.4,0,0,5.51,19.4,-0.24,-1.77,0,0
R2_47,M-NL,Montmorillonite,No Litter,3,30/10/2020,5.69,20.62,0,0,5.69,20.63,-0.05,-0.54,0,0
R2_48,M-NL,Montmorillonite,No Litter,3,30/10/2020,5.7,21.91,0,0,5.7,21.91,-0.05,0.75,0,0
R2_49,M-NL,Montmorillonite,No Litter,3,30/10/2020,6.22,23.01,0,0,6.22,23.01,0.47,1.84,0,0
R2_50,M-NL,Montmorillonite,No Litter,3,30/10/2020,5.61,20.88,0,0,5.61,20.88,-0.14,-0.28,0,0
R2_51,M-W,Montmorillonite,Winter Wheat,3,30/10/2020,206.99,574.96,182.66,503.57,24.33,71.4,18.59,50.23,3.33,9.17
R2_52,M-W,Montmorillonite,Winter Wheat,3,30/10/2020,204.79,538.91,177.86,468.93,26.93,69.97,21.18,48.81,3.24,8.55
R2_53,M-W,Montmorillonite,Winter Wheat,3,30/10/2020,213.38,578.64,183.81,500.79,29.58,77.85,23.83,56.69,3.35,9.13
R2_54,M-W,Montmorillonite,Winter Wheat,3,30/10/2020,177.42,435.34,149.69,369.22,27.73,66.12,21.98,44.96,2.72,6.72
R2_55,M-W,Montmorillonite,Winter Wheat,3,30/10/2020,186.92,496.92,159.95,429.01,26.97,67.91,21.22,46.74,2.9,7.78
R2_56,M-C,Montmorillonite,White Clover,3,30/10/2020,261.15,714.61,245.42,621.67,15.73,92.94,9.99,71.77,4.67,11.82
R2_57,M-C,Montmorillonite,White Clover,3,30/10/2020,243.53,534.17,213.45,447.1,30.08,87.07,24.34,65.91,4.07,8.52
R2_58,M-C,Montmorillonite,White Clover,3,30/10/2020,267.9,601.47,241.34,508.83,26.57,92.63,20.82,71.47,4.59,9.68
R2_59,M-C,Montmorillonite,White Clover,3,30/10/2020,249.21,646.84,230.89,550.53,18.32,96.31,12.57,75.14,4.38,10.45
R2_60,M-C,Montmorillonite,White Clover,3,30/10/2020,207.87,480.21,184.5,399.67,23.38,80.54,17.63,59.38,3.52,7.62
R2_1,C-NL,Unamended,No Litter,4,31/10/2020,8.51,35.54,0,0,8.51,35.54,0.47,0.61,0,0
R2_2,C-NL,Unamended,No Litter,4,31/10/2020,8.18,35.52,0,0,8.18,35.52,0.14,0.59,0,0
R2_3,C-NL,Unamended,No Litter,4,31/10/2020,8.6,35.65,0,0,8.6,35.65,0.56,0.72,0,0
R2_4,C-NL,Unamended,No Litter,4,31/10/2020,7.49,34.31,0,0,7.49,34.31,-0.55,-0.62,0,0
R2_5,C-NL,Unamended,No Litter,4,31/10/2020,7.42,33.63,0,0.01,7.42,33.62,-0.62,-1.3,0,0
R2_6,C-W,Unamended,Winter Wheat,4,31/10/2020,170.27,915.91,151.17,811.27,19.1,104.65,11.07,69.72,2.75,14.77
R2_7,C-W,Unamended,Winter Wheat,4,31/10/2020,170.2,955.32,150.89,845.16,19.32,110.16,11.28,75.23,2.74,15.34
R2_8,C-W,Unamended,Winter Wheat,4,31/10/2020,174.03,916.45,154.1,807.72,19.93,108.73,11.89,73.8,2.8,14.67
R2_9,C-W,Unamended,Winter Wheat,4,31/10/2020,161.72,950.52,141.99,839.12,19.73,111.4,11.69,76.47,2.58,15.26
R2_10,C-W,Unamended,Winter Wheat,4,31/10/2020,169.33,895.89,150.37,790.48,18.95,105.4,10.92,70.47,2.73,14.38
R2_11,C-C,Unamended,White Clover,4,31/10/2020,294.04,1039.29,294.72,936.93,-0.67,102.37,-8.71,67.44,5.62,17.85
R2_12,C-C,Unamended,White Clover,4,31/10/2020,288.02,1033.56,289.03,935.38,-1.02,98.17,-9.05,63.24,5.5,17.79
R2_13,C-C,Unamended,White Clover,4,31/10/2020,310.13,1068.62,311.2,973.52,-1.07,95.1,-9.11,60.17,5.91,18.5
R2_14,C-C,Unamended,White Clover,4,31/10/2020,290.1,1019.26,290.19,922.35,-0.09,96.9,-8.13,61.98,5.53,17.57
R2_15,C-C,Unamended,White Clover,4,31/10/2020,294.77,968.68,294.03,870.13,0.73,98.55,-7.31,63.62,5.6,16.58
R2_16,G-NL,Goethite,No Litter,4,31/10/2020,4.97,21.24,0,0,4.97,21.24,0,-0.54,0,0
R2_17,G-NL,Goethite,No Litter,4,31/10/2020,4.97,21.86,0,0,4.97,21.86,0,0.09,0,0
R2_18,G-NL,Goethite,No Litter,4,31/10/2020,5.38,22.8,0,0,5.38,22.8,0.41,1.03,0,0
R2_19,G-NL,Goethite,No Litter,4,31/10/2020,4.69,21.12,0,0,4.69,21.12,-0.28,-0.65,0,0
R2_20,G-NL,Goethite,No Litter,4,31/10/2020,4.84,21.86,0,0,4.84,21.86,-0.13,0.08,0,0
R2_21,G-W,Goethite,Winter Wheat,4,31/10/2020,178.29,846.48,158.69,738.62,19.6,107.86,14.63,86.08,2.9,13.51
R2_22,G-W,Goethite,Winter Wheat,4,31/10/2020,187.59,842.96,166.46,738.76,21.13,104.2,16.17,82.43,3.03,13.43
R2_23,G-W,Goethite,Winter Wheat,4,31/10/2020,194.74,818.85,172.93,716.17,21.81,102.68,16.85,80.9,3.14,13.01
R2_24,G-W,Goethite,Winter Wheat,4,31/10/2020,183.59,833.53,163.92,730.58,19.67,102.96,14.7,81.18,2.99,13.32
R2_25,G-W,Goethite,Winter Wheat,4,31/10/2020,184.21,816.54,163.74,715.36,20.47,101.19,15.5,79.41,2.98,13
R2_26,G-C,Goethite,White Clover,4,31/10/2020,260.52,889.9,255.95,785.68,4.57,104.23,-0.4,82.45,4.86,14.92
R2_27,G-C,Goethite,White Clover,4,31/10/2020,262.41,924.57,260.76,822.53,1.65,102.04,-3.32,80.26,4.96,15.66
R2_28,G-C,Goethite,White Clover,4,31/10/2020,259.76,870.46,256.5,769.37,3.26,101.09,-1.71,79.31,4.88,14.63
R2_29,G-C,Goethite,White Clover,4,31/10/2020,225.35,803.65,218.17,703.53,7.18,100.12,2.21,78.34,4.16,13.4
R2_30,G-C,Goethite,White Clover,4,31/10/2020,219.2,731.84,209.56,632.09,9.65,99.75,4.68,77.98,3.99,12.04
R2_31,K-NL,Kaolinite,No Litter,4,31/10/2020,6.52,28.38,0,0,6.52,28.38,0.29,1.05,0,0
R2_32,K-NL,Kaolinite,No Litter,4,31/10/2020,6.22,27.36,0,0,6.22,27.36,-0.01,0.03,0,0
R2_33,K-NL,Kaolinite,No Litter,4,31/10/2020,6.36,26.95,0,0,6.36,26.95,0.13,-0.38,0,0
R2_34,K-NL,Kaolinite,No Litter,4,31/10/2020,6.09,27.16,0,0,6.09,27.16,-0.14,-0.17,0,0
R2_35,K-NL,Kaolinite,No Litter,4,31/10/2020,5.95,26.81,0,0,5.95,26.81,-0.28,-0.52,0,0
R2_36,K-W,Kaolinite,Winter Wheat,4,31/10/2020,190.99,872.54,171.19,764.39,19.8,108.15,13.57,80.82,3.11,13.88
R2_37,K-W,Kaolinite,Winter Wheat,4,31/10/2020,188.11,836.46,167.86,733.73,20.25,102.73,14.02,75.4,3.05,13.33
R2_38,K-W,Kaolinite,Winter Wheat,4,31/10/2020,184.65,889.23,164.94,785.15,19.71,104.08,13.48,76.75,3,14.28
R2_39,K-W,Kaolinite,Winter Wheat,4,31/10/2020,191.46,816.5,171.58,716.67,19.88,99.83,13.65,72.49,3.13,13.06
R2_40,K-W,Kaolinite,Winter Wheat,4,31/10/2020,190.38,820.76,170.12,719.28,20.26,101.48,14.03,74.15,3.09,13.06
R2_41,K-C,Kaolinite,White Clover,4,31/10/2020,283.02,958.24,284.69,862.59,-1.68,95.65,-7.9,68.32,5.42,16.41
R2_42,K-C,Kaolinite,White Clover,4,31/10/2020,287.6,977.05,286.58,879.85,1.02,97.19,-5.21,69.86,5.46,16.75
R2_43,K-C,Kaolinite,White Clover,4,31/10/2020,282.46,923.3,281.72,828.3,0.74,95,-5.49,67.67,5.37,15.8
R2_44,K-C,Kaolinite,White Clover,4,31/10/2020,237.59,806.02,234.35,711.62,3.23,94.4,-3,67.06,4.46,13.56
R2_45,K-C,Kaolinite,White Clover,4,31/10/2020,283.69,873.3,283.38,784.35,0.31,88.94,-5.92,61.61,5.38,14.89
R2_46,M-NL,Montmorillonite,No Litter,4,31/10/2020,5.37,24.77,0,0,5.37,24.77,-0.03,-1.8,0,0
R2_47,M-NL,Montmorillonite,No Litter,4,31/10/2020,5.44,26.06,0,-0.01,5.44,26.07,0.03,-0.5,0,0
R2_48,M-NL,Montmorillonite,No Litter,4,31/10/2020,5.44,27.35,0,0,5.44,27.35,0.03,0.78,0,0
R2_49,M-NL,Montmorillonite,No Litter,4,31/10/2020,5.87,28.87,0,0,5.87,28.87,0.46,2.3,0,0
R2_50,M-NL,Montmorillonite,No Litter,4,31/10/2020,4.91,25.79,0,0,4.91,25.79,-0.5,-0.78,0,0
R2_51,M-W,Montmorillonite,Winter Wheat,4,31/10/2020,199.94,774.91,176.2,679.77,23.74,95.13,18.33,68.56,3.21,12.38
R2_52,M-W,Montmorillonite,Winter Wheat,4,31/10/2020,218.42,757.33,192.83,661.77,25.59,95.56,20.18,68.99,3.51,12.06
R2_53,M-W,Montmorillonite,Winter Wheat,4,31/10/2020,202.16,780.8,176.89,677.68,25.27,103.12,19.87,76.55,3.23,12.36
R2_54,M-W,Montmorillonite,Winter Wheat,4,31/10/2020,204.53,639.87,179.25,548.47,25.28,91.41,19.88,64.84,3.26,9.98
R2_55,M-W,Montmorillonite,Winter Wheat,4,31/10/2020,183.44,680.35,160.79,589.8,22.64,90.55,17.24,63.98,2.92,10.7
R2_56,M-C,Montmorillonite,White Clover,4,31/10/2020,175.31,889.92,170.3,791.97,5.01,97.94,-0.4,71.37,3.24,15.06
R2_57,M-C,Montmorillonite,White Clover,4,31/10/2020,171.78,705.95,163.64,610.73,8.15,95.22,2.74,68.65,3.12,11.64
R2_58,M-C,Montmorillonite,White Clover,4,31/10/2020,191.6,793.07,186.42,695.25,5.18,97.82,-0.22,71.25,3.55,13.23
R2_59,M-C,Montmorillonite,White Clover,4,31/10/2020,165.35,812.19,159.73,710.27,5.62,101.93,0.21,75.36,3.03,13.49
R2_60,M-C,Montmorillonite,White Clover,4,31/10/2020,169.94,650.15,161.36,561.03,8.58,89.12,3.17,62.55,3.08,10.7
R2_1,C-NL,Unamended,No Litter,5,01/11/2020,8.48,44.02,0,0,8.48,44.02,0.63,1.24,0,0
R2_2,C-NL,Unamended,No Litter,5,01/11/2020,8.23,43.75,0,0,8.23,43.75,0.38,0.97,0,0
R2_3,C-NL,Unamended,No Litter,5,01/11/2020,8.15,43.79,0,0,8.15,43.8,0.29,1.02,0,0
R2_4,C-NL,Unamended,No Litter,5,01/11/2020,7.21,41.52,0,0,7.21,41.52,-0.65,-1.27,0,0
R2_5,C-NL,Unamended,No Litter,5,01/11/2020,7.2,40.83,0,0.01,7.2,40.83,-0.65,-1.96,0,0
R2_6,C-W,Unamended,Winter Wheat,5,01/11/2020,110.05,1025.96,97.6,908.87,12.45,117.09,4.59,74.31,1.78,16.55
R2_7,C-W,Unamended,Winter Wheat,5,01/11/2020,111.7,1067.01,98.49,943.65,13.21,123.36,5.35,80.58,1.79,17.12
R2_8,C-W,Unamended,Winter Wheat,5,01/11/2020,105.25,1021.7,91.79,899.52,13.46,122.18,5.6,79.4,1.67,16.33
R2_9,C-W,Unamended,Winter Wheat,5,01/11/2020,101.23,1051.74,88.94,928.06,12.28,123.68,4.43,80.9,1.62,16.87
R2_10,C-W,Unamended,Winter Wheat,5,01/11/2020,100.88,996.77,86.8,877.29,14.08,119.48,6.22,76.7,1.58,15.96
R2_11,C-C,Unamended,White Clover,5,01/11/2020,222.37,1261.66,220.92,1157.84,1.45,103.82,-6.4,61.04,4.21,22.06
R2_12,C-C,Unamended,White Clover,5,01/11/2020,207.49,1241.05,204.94,1140.33,2.55,100.72,-5.31,57.94,3.9,21.69
R2_13,C-C,Unamended,White Clover,5,01/11/2020,180.98,1249.6,179.26,1152.79,1.71,96.82,-6.14,54.03,3.41,21.91
R2_14,C-C,Unamended,White Clover,5,01/11/2020,184.13,1203.39,183.61,1105.97,0.52,97.42,-7.33,54.64,3.5,21.07
R2_15,C-C,Unamended,White Clover,5,01/11/2020,197.25,1165.93,196.55,1066.68,0.7,99.24,-7.16,56.46,3.75,20.33
R2_16,G-NL,Goethite,No Litter,5,01/11/2020,4.9,26.14,0,0,4.9,26.14,0.22,-0.31,0,0
R2_17,G-NL,Goethite,No Litter,5,01/11/2020,5.01,26.87,0,0,5.01,26.87,0.33,0.42,0,0
R2_18,G-NL,Goethite,No Litter,5,01/11/2020,4.8,27.6,0,0,4.8,27.6,0.12,1.15,0,0
R2_19,G-NL,Goethite,No Litter,5,01/11/2020,4.15,25.27,0,0,4.15,25.27,-0.53,-1.18,0,0
R2_20,G-NL,Goethite,No Litter,5,01/11/2020,4.53,26.39,0,0,4.53,26.39,-0.15,-0.07,0,0
R2_21,G-W,Goethite,Winter Wheat,5,01/11/2020,111.73,958.21,98.89,837.51,12.84,120.7,8.16,94.24,1.81,15.32
R2_22,G-W,Goethite,Winter Wheat,5,01/11/2020,123.39,966.35,111.18,849.93,12.22,116.42,7.54,89.96,2.02,15.45
R2_23,G-W,Goethite,Winter Wheat,5,01/11/2020,116.26,935.12,103.86,820.04,12.4,115.08,7.72,88.62,1.89,14.9
R2_24,G-W,Goethite,Winter Wheat,5,01/11/2020,114.05,947.59,102.32,832.89,11.73,114.69,7.06,88.24,1.87,15.19
R2_25,G-W,Goethite,Winter Wheat,5,01/11/2020,112.24,928.78,100.18,815.54,12.05,113.24,7.37,86.79,1.82,14.82
R2_26,G-C,Goethite,White Clover,5,01/11/2020,207.34,1097.25,208.71,994.39,-1.37,102.86,-6.05,76.41,3.96,18.89
R2_27,G-C,Goethite,White Clover,5,01/11/2020,203.88,1128.44,201.7,1024.23,2.18,104.22,-2.5,77.76,3.84,19.49
R2_28,G-C,Goethite,White Clover,5,01/11/2020,193.98,1064.44,196.01,965.38,-2.03,99.06,-6.7,72.61,3.73,18.35
R2_29,G-C,Goethite,White Clover,5,01/11/2020,184.9,988.55,186.18,889.71,-1.28,98.84,-5.96,72.38,3.55,16.95
R2_30,G-C,Goethite,White Clover,5,01/11/2020,181.59,913.43,183.87,815.97,-2.29,97.46,-6.97,71.01,3.5,15.54
R2_31,K-NL,Kaolinite,No Litter,5,01/11/2020,6.32,34.7,0,0,6.32,34.7,0.43,1.48,0,0
R2_32,K-NL,Kaolinite,No Litter,5,01/11/2020,6.21,33.57,0,0,6.21,33.57,0.32,0.35,0,0
R2_33,K-NL,Kaolinite,No Litter,5,01/11/2020,5.75,32.7,0,0,5.75,32.7,-0.14,-0.53,0,0
R2_34,K-NL,Kaolinite,No Litter,5,01/11/2020,5.71,32.88,0,0,5.71,32.88,-0.17,-0.34,0,0
R2_35,K-NL,Kaolinite,No Litter,5,01/11/2020,5.46,32.27,0,0,5.46,32.27,-0.43,-0.96,0,0
R2_36,K-W,Kaolinite,Winter Wheat,5,01/11/2020,112.78,985.32,100.75,865.14,12.03,120.18,6.14,86.96,1.83,15.71
R2_37,K-W,Kaolinite,Winter Wheat,5,01/11/2020,120.67,957.13,107.07,840.8,13.6,116.33,7.71,83.11,1.94,15.27
R2_38,K-W,Kaolinite,Winter Wheat,5,01/11/2020,111.91,1001.14,100.71,885.86,11.2,115.28,5.31,82.06,1.83,16.11
R2_39,K-W,Kaolinite,Winter Wheat,5,01/11/2020,108.09,924.59,97.09,813.77,11,110.82,5.11,77.6,1.77,14.83
R2_40,K-W,Kaolinite,Winter Wheat,5,01/11/2020,112.83,933.59,100.25,819.53,12.57,114.06,6.69,80.83,1.82,14.88
R2_41,K-C,Kaolinite,White Clover,5,01/11/2020,201.23,1159.47,202.78,1065.36,-1.54,94.11,-7.43,60.88,3.86,20.27
R2_42,K-C,Kaolinite,White Clover,5,01/11/2020,234.08,1211.13,236.32,1116.17,-2.24,94.96,-8.13,61.73,4.5,21.25
R2_43,K-C,Kaolinite,White Clover,5,01/11/2020,198.67,1121.97,201.17,1029.47,-2.5,92.5,-8.39,59.28,3.84,19.63
R2_44,K-C,Kaolinite,White Clover,5,01/11/2020,203.82,1009.84,206.94,918.57,-3.12,91.27,-9.01,58.05,3.94,17.5
R2_45,K-C,Kaolinite,White Clover,5,01/11/2020,209.18,1082.48,213.22,997.58,-4.04,84.9,-9.93,51.68,4.05,18.94
R2_46,M-NL,Montmorillonite,No Litter,5,01/11/2020,5.11,29.88,0,0,5.11,29.88,0,-1.8,0,0
R2_47,M-NL,Montmorillonite,No Litter,5,01/11/2020,5.38,31.44,0,-0.01,5.38,31.45,0.27,-0.23,0,0
R2_48,M-NL,Montmorillonite,No Litter,5,01/11/2020,4.94,32.3,0,0,4.94,32.3,-0.17,0.62,0,0
R2_49,M-NL,Montmorillonite,No Litter,5,01/11/2020,5.6,34.48,0,0,5.6,34.48,0.49,2.8,0,0
R2_50,M-NL,Montmorillonite,No Litter,5,01/11/2020,4.51,30.3,0,0,4.51,30.3,-0.6,-1.38,0,0
R2_51,M-W,Montmorillonite,Winter Wheat,5,01/11/2020,122.08,896.99,107.55,787.32,14.53,109.66,9.42,77.98,1.96,14.34
R2_52,M-W,Montmorillonite,Winter Wheat,5,01/11/2020,136.76,894.08,121.23,782.99,15.53,111.09,10.42,79.41,2.21,14.27
R2_53,M-W,Montmorillonite,Winter Wheat,5,01/11/2020,107.92,888.72,94.93,772.62,12.98,116.11,7.88,84.43,1.73,14.09
R2_54,M-W,Montmorillonite,Winter Wheat,5,01/11/2020,161.82,801.69,143.45,691.91,18.37,109.78,13.26,78.1,2.61,12.59
R2_55,M-W,Montmorillonite,Winter Wheat,5,01/11/2020,135.9,816.25,120.52,710.32,15.37,105.93,10.26,74.25,2.19,12.89
R2_56,M-C,Montmorillonite,White Clover,5,01/11/2020,141.25,1031.17,138.05,930.02,3.2,101.14,-1.91,69.46,2.63,17.69
R2_57,M-C,Montmorillonite,White Clover,5,01/11/2020,161.54,867.5,157.97,768.7,3.57,98.79,-1.54,67.11,3.01,14.65
R2_58,M-C,Montmorillonite,White Clover,5,01/11/2020,151.46,944.53,150.78,846.03,0.68,98.5,-4.43,66.82,2.87,16.1
R2_59,M-C,Montmorillonite,White Clover,5,01/11/2020,134.51,946.7,132.45,842.71,2.06,103.98,-3.05,72.3,2.51,16
R2_60,M-C,Montmorillonite,White Clover,5,01/11/2020,138.61,788.76,135.96,696.99,2.65,91.77,-2.46,60.09,2.59,13.29
R2_1,C-NL,Unamended,No Litter,6,02/11/2020,8.44,52.46,0,0,8.44,52.46,0.12,1.36,0,0
R2_2,C-NL,Unamended,No Litter,6,02/11/2020,8.59,52.34,0,0,8.59,52.34,0.26,1.23,0,0
R2_3,C-NL,Unamended,No Litter,6,02/11/2020,8.73,52.52,0,-0.01,8.73,52.53,0.41,1.42,0,0
R2_4,C-NL,Unamended,No Litter,6,02/11/2020,7.93,49.45,0,0,7.93,49.45,-0.4,-1.66,0,0
R2_5,C-NL,Unamended,No Litter,6,02/11/2020,7.94,48.77,0,0.01,7.93,48.76,-0.39,-2.35,0,0
R2_6,C-W,Unamended,Winter Wheat,6,02/11/2020,85.09,1111.05,73.04,981.9,12.05,129.14,3.73,78.04,1.33,17.88
R2_7,C-W,Unamended,Winter Wheat,6,02/11/2020,88.71,1155.72,76.6,1020.25,12.11,135.47,3.78,84.36,1.39,18.51
R2_8,C-W,Unamended,Winter Wheat,6,02/11/2020,86.89,1108.6,74.73,974.25,12.16,134.35,3.84,83.24,1.36,17.69
R2_9,C-W,Unamended,Winter Wheat,6,02/11/2020,85.47,1137.22,73.6,1001.66,11.87,135.56,3.55,84.45,1.34,18.21
R2_10,C-W,Unamended,Winter Wheat,6,02/11/2020,87.82,1084.59,75.39,952.67,12.44,131.91,4.11,80.81,1.37,17.33
R2_11,C-C,Unamended,White Clover,6,02/11/2020,175.79,1437.45,171.88,1329.72,3.91,107.72,-4.42,56.62,3.28,25.34
R2_12,C-C,Unamended,White Clover,6,02/11/2020,173.75,1414.79,169.37,1309.7,4.38,105.1,-3.95,53.99,3.22,24.91
R2_13,C-C,Unamended,White Clover,6,02/11/2020,172.7,1422.3,168.6,1321.39,4.1,100.91,-4.23,49.81,3.2,25.11
R2_14,C-C,Unamended,White Clover,6,02/11/2020,173.52,1376.91,169.96,1275.93,3.56,100.98,-4.77,49.87,3.24,24.31
R2_15,C-C,Unamended,White Clover,6,02/11/2020,180.37,1346.29,176.93,1243.62,3.43,102.67,-4.89,51.57,3.37,23.7
R2_16,G-NL,Goethite,No Litter,6,02/11/2020,4.89,31.03,0,0,4.89,31.03,-0.16,-0.47,0,0
R2_17,G-NL,Goethite,No Litter,6,02/11/2020,5.13,32,0,0,5.13,32,0.08,0.49,0,0
R2_18,G-NL,Goethite,No Litter,6,02/11/2020,5.39,33,0,0,5.39,32.99,0.34,1.49,0,0
R2_19,G-NL,Goethite,No Litter,6,02/11/2020,4.8,30.07,0,0,4.8,30.07,-0.25,-1.44,0,0
R2_20,G-NL,Goethite,No Litter,6,02/11/2020,5.05,31.44,0,0,5.05,31.44,0,-0.07,0,0
R2_21,G-W,Goethite,Winter Wheat,6,02/11/2020,82.34,1040.55,70.88,908.39,11.45,132.15,6.4,100.65,1.3,16.61
R2_22,G-W,Goethite,Winter Wheat,6,02/11/2020,90.93,1057.28,79.01,928.94,11.93,128.35,6.88,96.84,1.44,16.89
R2_23,G-W,Goethite,Winter Wheat,6,02/11/2020,86.34,1021.46,75.19,895.23,11.16,126.23,6.1,94.73,1.37,16.27
R2_24,G-W,Goethite,Winter Wheat,6,02/11/2020,86.66,1034.24,75.3,908.19,11.36,126.05,6.3,94.54,1.37,16.56
R2_25,G-W,Goethite,Winter Wheat,6,02/11/2020,86.3,1015.09,73.93,889.47,12.37,125.61,7.32,94.11,1.34,16.16
R2_26,G-C,Goethite,White Clover,6,02/11/2020,184.84,1282.09,184.97,1179.36,-0.13,102.73,-5.18,71.23,3.51,22.4
R2_27,G-C,Goethite,White Clover,6,02/11/2020,182.86,1311.31,182.47,1206.7,0.39,104.61,-4.66,73.1,3.47,22.97
R2_28,G-C,Goethite,White Clover,6,02/11/2020,184.74,1249.18,184.63,1150.01,0.11,99.17,-4.95,67.66,3.51,21.86
R2_29,G-C,Goethite,White Clover,6,02/11/2020,181.23,1169.78,181.83,1071.53,-0.6,98.24,-5.65,66.73,3.46,20.41
R2_30,G-C,Goethite,White Clover,6,02/11/2020,180.42,1093.84,181.58,997.54,-1.16,96.3,-6.21,64.79,3.46,19
R2_31,K-NL,Kaolinite,No Litter,6,02/11/2020,6.32,41.03,0,0,6.32,41.03,-0.01,1.46,0,0
R2_32,K-NL,Kaolinite,No Litter,6,02/11/2020,6.39,39.96,0,0,6.39,39.96,0.05,0.4,0,0
R2_33,K-NL,Kaolinite,No Litter,6,02/11/2020,6.32,39.02,0,0,6.32,39.02,-0.02,-0.54,0,0
R2_34,K-NL,Kaolinite,No Litter,6,02/11/2020,6.4,39.28,0,0,6.4,39.28,0.06,-0.28,0,0
R2_35,K-NL,Kaolinite,No Litter,6,02/11/2020,6.26,38.52,0,0,6.26,38.52,-0.08,-1.04,0,0
R2_36,K-W,Kaolinite,Winter Wheat,6,02/11/2020,85.17,1070.5,74.06,939.2,11.11,131.29,4.77,91.73,1.35,17.06
R2_37,K-W,Kaolinite,Winter Wheat,6,02/11/2020,87.76,1044.9,76.8,917.6,10.96,127.29,4.62,87.73,1.4,16.67
R2_38,K-W,Kaolinite,Winter Wheat,6,02/11/2020,89.71,1090.86,79.44,965.31,10.27,125.55,3.93,85.99,1.44,17.56
R2_39,K-W,Kaolinite,Winter Wheat,6,02/11/2020,87.1,1011.69,76.4,890.16,10.71,121.53,4.37,81.97,1.39,16.22
R2_40,K-W,Kaolinite,Winter Wheat,6,02/11/2020,86.48,1020.07,75.82,895.35,10.65,124.71,4.32,85.15,1.38,16.26
R2_41,K-C,Kaolinite,White Clover,6,02/11/2020,177.51,1336.98,178.05,1243.41,-0.54,93.56,-6.88,54,3.39,23.66
R2_42,K-C,Kaolinite,White Clover,6,02/11/2020,184.34,1395.47,184.78,1300.95,-0.44,94.51,-6.78,54.95,3.52,24.77
R2_43,K-C,Kaolinite,White Clover,6,02/11/2020,179.94,1301.91,181.84,1211.31,-1.9,90.6,-8.24,51.04,3.47,23.1
R2_44,K-C,Kaolinite,White Clover,6,02/11/2020,180.59,1190.43,181.88,1100.45,-1.3,89.97,-7.64,50.41,3.46,20.96
R2_45,K-C,Kaolinite,White Clover,6,02/11/2020,182.81,1265.29,184.87,1182.45,-2.06,82.84,-8.4,43.28,3.51,22.45
R2_46,M-NL,Montmorillonite,No Litter,6,02/11/2020,5.05,34.93,0,0,5.05,34.93,-0.21,-2.01,0,0
R2_47,M-NL,Montmorillonite,No Litter,6,02/11/2020,5.25,36.7,0,-0.01,5.25,36.7,0,-0.23,0,0
R2_48,M-NL,Montmorillonite,No Litter,6,02/11/2020,5.06,37.36,0,0,5.06,37.36,-0.2,0.42,0,0
R2_49,M-NL,Montmorillonite,No Litter,6,02/11/2020,5.98,40.46,0,0,5.98,40.46,0.72,3.52,0,0
R2_50,M-NL,Montmorillonite,No Litter,6,02/11/2020,4.94,35.24,0,0,4.94,35.24,-0.32,-1.7,0,0
R2_51,M-W,Montmorillonite,Winter Wheat,6,02/11/2020,67.33,964.32,57.46,844.78,9.87,119.54,4.62,82.6,1.05,15.39
R2_52,M-W,Montmorillonite,Winter Wheat,6,02/11/2020,76.51,970.59,66.4,849.4,10.1,121.19,4.85,84.26,1.21,15.48
R2_53,M-W,Montmorillonite,Winter Wheat,6,02/11/2020,64.23,952.95,54.67,827.29,9.56,125.66,4.3,88.73,1,15.09
R2_54,M-W,Montmorillonite,Winter Wheat,6,02/11/2020,101.3,903,88.44,780.35,12.86,122.64,7.61,85.71,1.61,14.2
R2_55,M-W,Montmorillonite,Winter Wheat,6,02/11/2020,74.46,890.71,64.16,774.49,10.29,116.22,5.04,79.28,1.16,14.05
R2_56,M-C,Montmorillonite,White Clover,6,02/11/2020,124.43,1155.6,121.19,1051.22,3.24,104.38,-2.02,67.44,2.3,19.99
R2_57,M-C,Montmorillonite,White Clover,6,02/11/2020,149.64,1017.14,149.78,918.48,-0.14,98.66,-5.39,61.72,2.85,17.51
R2_58,M-C,Montmorillonite,White Clover,6,02/11/2020,145.63,1090.16,146.43,992.46,-0.8,97.7,-6.06,60.76,2.79,18.88
R2_59,M-C,Montmorillonite,White Clover,6,02/11/2020,123.38,1070.08,121.79,964.51,1.59,105.57,-3.67,68.64,2.31,18.31
