index,predicted_copy_number
ASV4566,4.252812794
ASV4567,2.17871696
ASV4568,2.299720192
ASV4569,3.126130353
ASV4570,1.999242324
ASV4571,1.747820891
ASV4572,1.335903696
ASV4573,2.964362402
ASV4574,2.042906498
ASV4575,1.987823186
ASV4576,2.179255994
ASV4577,1.233516993
ASV4578,1.674130173
ASV4579,2.285934972
ASV4580,2.63231288
ASV4581,2.127795565
ASV4582,1.501611681
ASV4583,2.083194194
ASV4584,1.557130212
ASV4585,3.526255616
ASV4586,2.097677384
ASV4587,1.397648559
ASV4588,1.784298712
ASV4589,2.044831932
ASV4590,1.236886816
ASV4591,2.280693666
ASV4592,2.552438048
ASV4593,2.303848974
ASV4594,1.549944268
ASV4595,2.553797927
ASV4596,1.935227335
ASV4597,2.392994998
ASV4598,2.29378975
ASV4599,2.725258286
ASV4600,2.706570811
ASV4601,3.129134634
ASV4602,1.740601665
ASV4603,2.074786612
ASV4604,3.7648057
ASV4605,1.995968915
ASV4606,2.218272291
ASV4607,1.653261667
ASV4608,8.093444336
ASV4609,3.3501631
ASV4610,2.979066963
ASV4611,1.896055561
ASV4612,1.96167439
ASV4613,3.112582351
ASV4614,1.286779844
ASV4615,3.363654771
ASV4616,2.287344377
ASV4617,3.519299663
ASV4618,2.188805597
ASV4619,1.760854991
ASV4620,1.865732702
ASV4621,1.869550882
ASV4622,4.470206177
ASV4623,2.337881913
ASV4624,1.784265605
ASV4625,1.182595084
ASV4626,1.577083889
ASV4627,1.591620081
ASV4628,1.675118818
ASV4629,2.297250719
ASV4630,1.659305444
ASV4631,1.736958456
ASV4632,2.372842397
ASV4633,2.441059932
ASV4634,2.88206623
ASV4635,2.453888666
ASV4636,1.612983549
ASV4637,2.071153442
ASV4638,1.34181188
ASV4639,3.031594575
ASV4640,1.757816078
ASV4641,2.069100606
ASV4642,1.421797433
ASV4643,1.333702136
ASV4644,2.462883688
ASV4645,2.225742698
ASV4646,4.118567763
ASV4647,1.657742165
ASV4648,1.508908087
ASV4649,2.353858948
ASV4650,1.748466449
ASV4651,1.658551266
ASV4652,1.203612011
ASV4653,2.317933188
ASV4654,1.669900228
ASV4655,3.188652353
ASV4656,1.947447252
ASV4657,2.040743584
ASV4658,2.280223402
ASV4659,2.195175299
ASV4660,2.267054974
ASV4661,1.092246132
ASV4662,1.56451873
ASV4663,2.229737034
ASV4664,1.572119193
ASV4665,2.337007147
ASV4666,1.541507384
ASV4667,5.892671068
ASV4668,1.986211289
ASV4669,2.062069352
ASV4670,1.881062147
ASV4671,1.183941227
ASV4672,1.873885268
ASV4673,2.838191191
ASV4674,1.182762575
ASV4675,4.833484017
ASV4676,2.597314428
ASV4677,2.989817253
ASV4678,1.501761654
ASV4679,2.00484347
ASV4680,1.926512195
ASV4681,4.725578917
ASV4682,3.688451822
ASV4683,1.444985426
ASV4684,1.999293398
ASV4685,2.03062782
ASV4686,1.727723162
ASV4687,2.678467129
ASV4688,2.837267563
ASV4689,1.916913647
ASV4690,1.192067202
ASV4691,2.012298304
ASV4692,1.367671121
ASV4693,2.566674082
ASV4694,2.029245249
ASV4695,1.433181989
ASV4696,1.756812602
ASV4697,1.921069362
ASV4698,1.786669886
ASV4699,1.65981547
ASV4700,1.902686679
ASV4701,1.667903027
ASV4702,1.411012467
ASV4703,2.159454208
ASV4704,1.497591763
ASV4705,2.088733217
ASV4706,2.751972533
ASV4707,2.798301462
ASV4708,2.739476833
ASV4709,1.948949631
ASV4710,2.289020272
ASV4711,2.332876173
ASV4712,1.775765311
ASV4713,2.198798194
ASV4714,2.327429714
ASV4715,2.918764377
ASV4716,3.165971357
ASV4717,1.557520753
ASV4718,2.275796057
ASV4719,2.172496772
ASV4720,1.910489376
ASV4721,2.692046802
ASV4722,7.315646554
ASV4723,2.388736904
ASV4724,3.490579718
ASV4725,2.334137751
ASV4726,2.020732584
ASV4727,2.3576053
ASV4728,1.871633686
ASV4729,2.980128055
ASV4730,2.112322314
ASV4731,2.403496013
ASV4732,2.040805305
ASV4733,2.277698952
ASV4734,9.139871091
ASV4735,2.763632034
ASV4736,3.094025968
ASV4737,1.154205868
ASV4738,1.845862908
ASV4739,2.709721794
ASV4740,2.947069136
ASV4741,2.697941676
ASV4742,1.272919123
ASV4743,2.963006009
ASV4744,1.171253754
ASV4745,2.761546394
ASV4746,2.785824563
ASV4747,2.043527448
ASV4748,2.092936423
ASV4749,1.982442228
ASV4750,1.81379928
ASV4751,2.62659609
ASV4752,1.888283057
ASV4753,1.215223665
ASV4754,2.596351359
ASV4755,3.269876023
ASV4756,1.53344179
ASV4757,1.468934465
ASV4758,1.759167612
ASV4759,3.463431892
ASV4760,1.739567799
ASV4761,2.277143239
ASV4762,1.818697402
ASV4763,1.44593914
ASV4764,2.960651773
ASV4765,2.437941082
ASV4766,3.006663272
ASV4767,2.631239156
ASV4768,2.218405005
ASV4769,2.068129511
ASV4770,2.319332364
ASV4771,2.369804704
ASV4772,3.567087066
ASV4773,2.156400686
ASV4774,2.050627091
ASV4775,1.885912642
ASV4776,1.603180679
ASV4777,2.296276745
ASV4778,3.155579361
ASV4779,2.222214922
ASV4780,2.256770517
ASV4781,1.952275665
ASV4782,2.418141684
ASV4783,1.716840402
ASV4784,1.788985634
ASV4785,2.009914843
ASV4786,3.256283951
ASV4787,3.086010989
ASV4788,2.467134575
ASV4789,3.438749061
ASV4790,1.421766661
ASV4791,2.754652991
ASV4792,3.70839462
ASV4793,1.979431126
ASV4794,2.023490203
ASV4795,2.548797261
ASV4796,1.479995332
ASV4797,4.214849384
ASV4798,2.187289833
ASV4799,1.772496891
ASV4800,2.216887167
ASV4801,1.423985879
ASV4802,1.600903256
ASV4803,3.961133235
ASV4804,2.453352189
ASV4805,2.488812052
ASV4806,4.632031289
ASV4807,1.600539161
ASV4808,2.651777021
ASV4809,2.115647552
ASV4810,2.358579064
ASV4811,3.8126001
ASV4812,2.235678237
ASV4813,2.502270893
ASV4814,2.390778173
ASV4815,2.333585587
ASV4816,2.162509242
ASV4817,1.565981662
ASV4818,1.631445834
ASV4819,1.819679184
ASV4820,2.561484148
ASV4821,2.410717489
ASV4822,2.315552143
ASV4823,1.858183349
ASV4824,2.505925138
ASV4825,2.146545267
ASV4826,2.799730961
ASV4827,2.585070944
ASV4828,1.272772533
ASV4829,1.42133726
ASV4830,1.387875943
ASV4831,2.578159336
ASV4832,1.787416595
ASV4833,3.133327076
ASV4834,2.480475395
ASV4835,1.941015864
ASV4836,1.55921953
ASV4837,1.67516843
ASV4838,1.862367053
ASV4839,2.777568226
ASV4840,3.23124113
ASV4841,1.982781587
ASV4842,2.161434616
ASV4843,2.233639
ASV4844,1.893397547
ASV4845,1.973071262
ASV4846,2.16037439
ASV4847,1.825376625
ASV4848,2.080912327
ASV4849,1.875659588
ASV4850,4.09463407
ASV4851,4.469468072
ASV4852,1.55512595
ASV4853,1.83792564
ASV4854,3.267972359
ASV4855,2.084961133
ASV4856,2.278633701
ASV4857,1.684241663
ASV4858,1.291097869
ASV4859,3.962190621
ASV4860,1.654378963
ASV4861,2.585410148
ASV4862,1.256313006
ASV4863,1.753503633
ASV4864,2.622928596
ASV4865,1.556331095
ASV4866,2.46723333
ASV4867,3.282075947
ASV4868,1.652666664
ASV4869,1.584831357
ASV4870,1.522979097
ASV4871,1.719755834
ASV4872,2.424144223
ASV4873,2.00929948
ASV4874,2.85845868
ASV4875,2.211183151
ASV4876,1.826146096
ASV4877,1.749406728
ASV4878,1.43320413
ASV4879,2.417741266
ASV4880,2.683199556
ASV4881,3.527589478
ASV4882,2.096718891
ASV4883,1.748818403
ASV4884,3.058389337
ASV4885,2.075925196
ASV4886,1.904494255
ASV4887,1.84506908
ASV4888,3.104130171
ASV4889,2.798168428
ASV4890,1.513727742
ASV4891,3.643960581
ASV4892,6.129790825
ASV4893,2.077901976
ASV4894,2.284634522
ASV4895,1.809028663
ASV4896,2.232810846
ASV4897,3.622664707
ASV4898,3.436235756
ASV4899,2.962920126
ASV4900,2.915836945
ASV4901,2.226213388
ASV4902,2.0020106
ASV4903,1.575165845
ASV4904,13.47873737
ASV4905,1.405774308
ASV4906,1.675595936
ASV4907,2.469299539
ASV4908,1.235110571
ASV4909,3.935199218
ASV4910,1.742942948
ASV4911,2.416301706
ASV4912,2.56169707
ASV4913,1.439852562
ASV4914,1.36424692
ASV4915,1.693437697
ASV4916,2.264575964
ASV4917,2.500417067
ASV4918,2.354989231
ASV4919,2.32362698
ASV4920,3.174754787
ASV4921,2.624557065
ASV4922,1.680128562
ASV4923,2.967978516
ASV4924,2.034347422
ASV4925,2.365029678
ASV4926,2.569037044
ASV4927,1.801924721
ASV4928,1.852985445
ASV4929,2.555566714
ASV4930,1.484624112
ASV4931,1.962370407
ASV4932,2.110750021
ASV4933,2.162580629
ASV4934,1.635149028
ASV4935,2.006896406
ASV4936,2.411627284
ASV4937,1.434942616
ASV4938,1.961084952
ASV4939,2.140072469
ASV4940,1.828267393
ASV4941,3.396469945
ASV4942,1.886326474
ASV4943,1.578318151
ASV4944,8.066035756
ASV4945,1.752769908
ASV4946,2.110404283
ASV4947,1.655267218
ASV4948,3.086731609
ASV4949,3.017885846
ASV4950,2.203403808
ASV4951,3.341761589
ASV4952,2.372467128
ASV4953,1.366763759
ASV4954,2.703593188
ASV4955,1.579683572
ASV4956,1.415267488
ASV4957,2.380197097
ASV4958,2.036266783
ASV4959,1.373153824
ASV4960,2.37022528
ASV4961,2.61974256
ASV4962,1.383700939
ASV4963,3.874450197
ASV4964,1.718764668
ASV4965,2.649682651
ASV4966,3.789011168
ASV4967,3.432653928
ASV4968,1.911343021
ASV4969,2.045201197
ASV4970,1.826212537
ASV4971,2.329718748
ASV4972,2.711361106
ASV4973,2.413421027
ASV4974,1.408291725
ASV4975,1.618271096
ASV4976,3.073541027
ASV4977,1.723214999
ASV4978,3.208338505
ASV4979,1.391266911
ASV4980,1.949451803
ASV4981,2.327758994
ASV4982,1.755314114
ASV4983,2.887210596
ASV4984,1.693624718
ASV4985,2.574943247
ASV4986,1.905900112
ASV4987,2.198475054
ASV4988,1.670463097
ASV4989,1.837174197
ASV4990,2.114017784
ASV4991,3.270575652
ASV4992,1.567369823
ASV4993,2.944137634
ASV4994,1.947923499
ASV4995,2.759589861
ASV4996,2.036488693
ASV4997,1.820098273
ASV4998,1.849923462
ASV4999,1.88888673
ASV5000,1.135750451
ASV5001,1.301929977
ASV5002,2.213346347
ASV5003,1.870724059
ASV5004,1.268953612
ASV5005,2.86452856
ASV5006,2.215885897
ASV5007,2.530062208
ASV5008,1.945790674
ASV5009,3.336028922
ASV5010,2.310347739
ASV5011,2.030511118
ASV5012,1.825384511
ASV5013,1.595674552
ASV5014,8.784216545
ASV5015,1.266750463
ASV5016,2.006207963
ASV5017,2.495538329
ASV5018,1.893722853
ASV5019,1.54062144
ASV5020,1.790591419
ASV5021,1.832933933
ASV5022,1.623125095
ASV5023,1.410983919
ASV5024,2.926221464
ASV5025,2.007420883
ASV5026,2.403238795
ASV5027,3.110429372
ASV5028,3.099581957
ASV5029,2.125642029
ASV5030,2.915620994
ASV5031,2.521591427
ASV5032,1.615885989
ASV5033,1.836333074
ASV5034,2.652321369
ASV5035,1.201151826
ASV5036,2.023991587
ASV5037,1.556028112
ASV5038,3.292499072
ASV5039,1.594354293
ASV5040,2.134925633
ASV5041,2.350792039
ASV5042,2.873939058
ASV5043,3.234883123
ASV5044,1.712091121
ASV5045,2.374430655
ASV5046,1.735630233
ASV5047,2.403262208
ASV5048,1.960186112
ASV5049,2.023886327
ASV5050,1.246493493
ASV5051,1.942565443
ASV5052,1.34210416
ASV5053,1.341023858
ASV5054,2.561242492
ASV5055,2.966427347
ASV5056,3.216447809
ASV5057,6.979562989
ASV5058,1.874669869
ASV5059,1.906091206
ASV5060,2.360168993
ASV5061,2.752769367
ASV5062,1.939871722
ASV5063,3.322333277
ASV5064,3.321326488
ASV5065,1.74985677
ASV5066,3.312561018
ASV5067,2.240250883
ASV5068,2.354959995
ASV5069,1.577435886
ASV5070,1.931803425
ASV5071,2.848964295
ASV5072,2.007834335
ASV5073,2.43934032
ASV5074,1.537300571
ASV5075,1.309789124
ASV5076,2.792750019
ASV5077,2.618405855
ASV5078,2.415030531
ASV5079,1.921739239
ASV5080,3.17217402
ASV5081,1.527839928
ASV5082,2.878646323
ASV5083,2.702669608
ASV5084,1.627595884
ASV5085,2.043563613
ASV5086,1.88941732
ASV5087,2.257202306
ASV5088,2.414327728
ASV5089,2.403801589
ASV5090,2.13241236
ASV5091,2.954794436
ASV5092,1.172152806
ASV5093,1.704239953
ASV5094,1.978835386
ASV5095,3.941986374
ASV5096,1.754250801
ASV5097,1.996990571
ASV5098,1.37422717
ASV5099,1.659549344
ASV5100,1.671289914
ASV5101,4.508600185
ASV5102,8.701700514
ASV5103,6.864919635
ASV5104,2.439239542
ASV5105,1.558602916
ASV5106,1.977803619
ASV5107,1.472823071
ASV5108,2.208878164
ASV5109,2.375099939
ASV5110,1.828911181
ASV5111,1.689331189
ASV5112,3.755094997
ASV5113,1.842759332
ASV5114,5.937435068
ASV5115,1.426290218
ASV5116,3.086707991
ASV5117,1.44898558
ASV5118,2.377728478
ASV5119,1.783267345
ASV5120,1.817286638
ASV5121,2.300665118
ASV5122,2.023916895
ASV5123,1.155750817
ASV5124,1.878771047
ASV5125,1.397358506
ASV5126,1.636726112
ASV5127,3.290502344
ASV5128,3.005644413
ASV5129,3.134750495
ASV5130,2.224627774
ASV5131,2.638822523
ASV5132,2.572788694
ASV5133,2.326809838
ASV5134,1.144033703
ASV5135,1.735960329
ASV5136,2.750951782
ASV5137,1.719469524
ASV5138,2.458433406
ASV5139,3.057918141
ASV5140,3.169412033
ASV5141,2.299225443
ASV5142,1.741992201
ASV5143,1.204803692
ASV5144,2.272848685
ASV5145,2.022669015
ASV5146,2.124251703
ASV5147,1.245937105
ASV5148,1.476265043
ASV5149,2.188778293
ASV5150,2.152878056
ASV5151,3.52859528
ASV5152,2.086225219
ASV5153,2.751719534
ASV5154,3.619673895
ASV5155,3.929765205
ASV5156,2.589628669
ASV5157,2.774734791
ASV5158,1.232034823
ASV5159,2.41125612
ASV5160,2.010129834
ASV5161,1.763651672
ASV5162,2.181754367
ASV5163,1.804099902
ASV5164,1.789312795
ASV5165,3.321463508
ASV5166,2.822361991
ASV5167,5.989426235
ASV5168,3.131940594
ASV5169,2.759311374
ASV5170,2.289553409
ASV5171,2.439233228
ASV5172,2.488200251
ASV5173,1.805494189
ASV5174,3.930849605
ASV5175,2.910543065
ASV5176,4.936334835
ASV5177,1.904128021
ASV5178,1.186119123
ASV5179,3.568801595
ASV5180,3.637172149
ASV5181,2.406781564
ASV5182,1.288939859
ASV5183,2.150129551
ASV5184,1.45285248
ASV5185,3.565371195
ASV5186,4.234571135
ASV5187,2.911100096
ASV5188,2.64178533
ASV5189,1.747797422
ASV5190,2.578251718
ASV5191,2.586931134
ASV5192,2.198421099
ASV5193,2.432053777
ASV5194,2.68759153
ASV5195,1.78744476
ASV5196,2.490034435
ASV5197,2.178785226
ASV5198,1.124172141
ASV5199,2.152489949
ASV5200,1.71964708
ASV5201,1.833736121
ASV5202,2.718642891
ASV5203,1.432042276
ASV5204,2.059753568
ASV5205,1.918074015
ASV5206,2.104094062
ASV5207,1.920235016
ASV5208,1.186699135
ASV5209,3.04193917
ASV5210,1.683587753
ASV5211,1.310955092
ASV5212,1.935739212
ASV5213,2.558649232
ASV5214,1.856720837
ASV5215,2.399623071
ASV5216,1.474466252
ASV5217,4.528612565
ASV5218,4.677937011
ASV5219,3.226529201
ASV5220,1.79743102
ASV5221,1.570174597
ASV5222,2.022442934
ASV5223,1.788986649
ASV5224,1.542236212
ASV5225,1.631136328
ASV5226,1.404696796
ASV5227,2.293947841
ASV5228,1.725548012
ASV5229,1.380428757
ASV5230,1.961474718
ASV5231,2.078655645
ASV5232,2.23937235
ASV5233,2.6289209
ASV5234,1.332543226
ASV5235,1.633714776
ASV5236,1.264670152
ASV5237,2.008359249
ASV5238,1.77114677
ASV5239,2.360471708
ASV5240,1.170438731
ASV5241,2.138033177
ASV5242,1.866070783
ASV5243,1.756791122
ASV5244,2.105010833
ASV5245,1.491112652
ASV5246,2.67582228
ASV5247,2.589507881
ASV5248,2.206442927
ASV5249,1.417143983
ASV5250,1.82501946
ASV5251,2.349629435
ASV5252,2.925690484
ASV5253,2.106795843
ASV5254,3.188433747
ASV5255,3.408297009
ASV5256,1.465842229
ASV5257,2.528509608
ASV5258,2.271783745
ASV5259,6.49187665
ASV5260,5.140366146
ASV5261,3.770429174
ASV5262,2.514946316
ASV5263,3.275533705
ASV5264,1.407344725
ASV5265,2.422740368
ASV5266,3.113925453
ASV5267,1.658489726
ASV5268,1.866702397
ASV5269,1.463378819
ASV5270,2.38853215
ASV5271,1.560634617
ASV5272,2.540877363
ASV5273,2.110778452
ASV5274,2.328815441
ASV5275,2.705374184
ASV5276,2.755684125
ASV5277,1.19604186
ASV5278,1.556922568
ASV5279,2.672361856
ASV5280,1.768815929
ASV5281,3.690533319
ASV5282,2.216551745
ASV5283,2.223651651
ASV5284,2.356205068
ASV5285,1.535096389
ASV5286,2.96212947
ASV5287,1.882484998
ASV5288,1.921072223
ASV5289,1.526599115
ASV5290,1.825753385
ASV5291,1.582077918
ASV5292,1.541221983
ASV5293,2.059191653
ASV5294,1.773931901
ASV5295,1.913588626
ASV5296,1.376835978
ASV5297,1.552852309
ASV5298,1.700610583
ASV5299,2.027330286
ASV5300,4.393022912
ASV5301,2.079996738
ASV5302,2.19949446
ASV5303,1.721052401
ASV5304,1.992896354
ASV5305,2.505501644
ASV5306,2.146660753
ASV5307,2.192932755
ASV5308,2.394161947
ASV5309,1.580302245
ASV5310,1.408131987
ASV5311,1.892962479
ASV5312,2.125813943
ASV5313,1.125932828
ASV5314,2.018786234
ASV5315,1.522527874
ASV5316,1.931699029
ASV5317,2.285828806
ASV5318,1.647408007
ASV5319,1.99829173
ASV5320,2.118101283
ASV5321,1.943317997
ASV5322,1.242706346
ASV5323,4.237017423
ASV5324,2.021038756
ASV5325,1.552537254
ASV5326,2.137037368
ASV5327,2.371850222
ASV5328,2.062029451
ASV5329,2.164418832
ASV5330,1.396889933
ASV5331,1.897601343
ASV5332,2.708884844
ASV5333,2.206042462
ASV5334,4.270974631
ASV5335,4.806773537
ASV5336,1.436268328
ASV5337,2.268076965
ASV5338,1.662735563
ASV5339,3.002920482
ASV5340,2.047841447
ASV5341,1.985613222
ASV5342,3.058272694
ASV5343,2.919258929
ASV5344,2.212967159
ASV5345,2.504851978
ASV5346,1.909643791
ASV5347,2.512394521
ASV5348,5.283015648
ASV5349,3.226213197
ASV5350,2.394996039
ASV5351,6.283541487
ASV5352,2.295563198
ASV5353,2.069884446
ASV5354,1.600789169
ASV5355,1.289105418
ASV5356,1.84481078
ASV5357,2.201159719
ASV5358,2.003876658
ASV5359,3.201487862
ASV5360,2.341685458
ASV5361,1.83237886
ASV5362,1.332256166
ASV5363,1.497589928
ASV5364,2.225942219
ASV5365,1.706810131
ASV5366,4.00871021
ASV5367,4.560845161
ASV5368,2.724665785
ASV5369,2.4919296
ASV5370,2.817446536
ASV5371,2.898295154
ASV5372,1.781144782
ASV5373,2.254269266
ASV5374,2.322778926
ASV5375,1.929425551
ASV5376,2.872177403
ASV5377,1.870011281
ASV5378,9.666810628
ASV5379,1.3100072
ASV5380,2.126037428
ASV5381,2.438393617
ASV5382,2.836760428
ASV5383,1.829972907
ASV5384,1.675578424
ASV5385,1.766189484
ASV5386,1.183019283
ASV5387,1.98606745
ASV5388,1.442685972
ASV5389,1.856204336
ASV5390,1.71655783
ASV5391,2.944770794
ASV5392,1.775057692
ASV5393,2.644262912
ASV5394,3.086107609
ASV5395,1.729116681
ASV5396,1.061058099
ASV5397,1.722162032
ASV5398,2.183769902
ASV5399,1.630927944
ASV5400,2.890579152
ASV5401,2.741389256
ASV5402,2.119609438
ASV5403,1.511439428
ASV5404,3.119340531
ASV5405,2.207380591
ASV5406,1.618650095
ASV5407,1.869944228
ASV5408,1.832761571
ASV5409,1.734703543
ASV5410,2.085428881
ASV5411,2.308595677
ASV5412,1.786111778
ASV5413,2.160595121
ASV5414,3.053934935
ASV5415,1.496354099
ASV5416,1.735133527
ASV5417,1.390959244
ASV5418,2.335814503
ASV5419,1.924260663
ASV5420,1.778505904
ASV5421,2.367136548
ASV5422,3.130603004
ASV5423,1.477307686
ASV5424,3.479906803
ASV5425,7.645346643
ASV5426,1.593862218
ASV5427,1.459853798
ASV5428,1.732009524
ASV5429,1.603626026
ASV5430,2.789604464
ASV5431,2.435015078
ASV5432,1.389751551
ASV5433,1.950427701
ASV5434,1.69573139
ASV5435,2.380074814
ASV5436,2.730542855
ASV5437,1.77959092
ASV5438,1.985842352
ASV5439,1.599594
ASV5440,1.771914302
ASV5441,1.621828059
ASV5442,2.123096149
ASV5443,1.20780561
ASV5444,1.691977208
ASV5445,2.599332388
ASV5446,2.715900074
ASV5447,3.063822168
ASV5448,1.811675287
ASV5449,1.757918427
ASV5450,2.504089862
ASV5451,1.354440482
ASV5452,2.21031033
ASV5453,1.671796563
ASV5454,2.632353536
ASV5455,2.504776313
ASV5456,1.575068819
ASV5457,1.513855251
ASV5458,2.197262182
ASV5459,3.182530321
ASV5460,1.379540817
ASV5461,1.393767754
ASV5462,1.526914991
ASV5463,7.442712396
ASV5464,3.508173023
ASV5465,2.165263693
ASV5466,3.085358968
ASV5467,1.63422985
ASV5468,1.701906979
ASV5469,1.777944118
ASV5470,2.504797882
ASV5471,2.542534048
ASV5472,1.83534811
ASV5473,1.816741281
ASV5474,2.342509227
ASV5475,2.525649257
ASV5476,1.651152881
ASV5477,3.16017542
ASV5478,1.745772359
ASV5479,1.815481184
ASV5480,2.189962229
ASV5481,1.39548199
ASV5482,2.931246273
ASV5483,3.362237246
ASV5484,1.839775904
ASV5485,3.144520733
ASV5486,2.941289407
ASV5487,2.536038032
ASV5488,1.876138097
ASV5489,2.331170238
ASV5490,1.7464097
ASV5491,1.56278919
ASV5492,1.531657766
ASV5493,2.250403692
ASV5494,7.25241931
ASV5495,2.342963678
ASV5496,2.145008208
ASV5497,3.714306071
ASV5498,2.922048062
ASV5499,3.600365494
ASV5500,2.074005796
ASV5501,2.66436143
ASV5502,3.781747024
ASV5503,8.741276282
ASV5504,2.531723544
ASV5505,2.066705469
ASV5506,3.101395057
ASV5507,1.981971799
ASV5508,1.768513434
ASV5509,4.637134243
ASV5510,2.015289981
ASV5511,1.498875758
ASV5512,1.910601346
ASV5513,1.65147179
ASV5514,1.769964388
ASV5515,5.1964531
ASV5516,1.827902031
ASV5517,2.1453592
ASV5518,1.695292923
ASV5519,2.446807015
ASV5520,3.391847438
ASV5521,2.625944422
ASV5522,1.695658242
ASV5523,2.44864624
ASV5524,3.000687422
ASV5525,2.330225868
ASV5526,1.939991912
ASV5527,1.864939743
ASV5528,2.051992407
ASV5529,2.394357216
ASV5530,2.869919875
ASV5531,1.957586042
ASV5532,1.607919896
ASV5533,2.289137675
ASV5534,1.415165235
ASV5535,2.336997362
ASV5536,2.915852627
ASV5537,1.280273441
ASV5538,3.709112554
ASV5539,2.601746343
ASV5540,2.379336383
ASV5541,2.778878263
ASV5542,2.562696766
ASV5543,2.929625554
ASV5544,1.588703841
ASV5545,2.128017464
ASV5546,1.770319701
ASV5547,1.554937096
ASV5548,2.161858679
ASV5549,3.343956899
ASV5550,1.939661674
ASV5551,5.343012107
ASV5552,2.160713215
ASV5553,2.723771155
ASV5554,1.476875095
ASV5555,4.123077078
